Id,Title,Labels,Iteration,Iteration Start,Iteration End,Type,Estimate,Priority,Current State,Created at,Accepted at,Deadline,Requested By,Description,URL,Owned By,Owned By,Owned By,Comment,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Pull Request,Git Branch,Git Branch
176932017,User should see number of projects after filtering  ,"",88,"Feb 22, 2021","Mar 7, 2021",feature,1,p3 - Low,accepted,"Feb 13, 2021","Feb 25, 2021",,Fred Zhang,"As an authorized user
So that I can filter the project list 
I want to directly see number of project after filtering",https://www.pivotaltracker.com/story/show/176932017,robertqiu1,,,,,,,,,,,,,,,,,176932017-filter-count,pr/iter1/176932017-filter-count
176931992,User should be able to search project by email or Github username ,"",88,"Feb 22, 2021","Mar 7, 2021",feature,1,p3 - Low,accepted,"Feb 13, 2021","Feb 25, 2021",,Fred Zhang,"As an admin
So that I can see list of project
I want to search certain project by email or Github username

(For BDD convenience)",https://www.pivotaltracker.com/story/show/176931992,jrmylee,Fred Zhang,,,,,,,,,,,,,,,,pr/iter1/176931992-improve-search,
176932004,"Github user id should be  ""Github username""","",88,"Feb 22, 2021","Mar 7, 2021",bug,,p3 - Low,accepted,"Feb 13, 2021","Feb 25, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/176932004,enjiaxu,,,,,,,,,,,,,,,,,176932004-bug/github-username,pr/iter1/176932004-userid-to-username
176931989,Authorized user should be directed to main page once login with Github account ,"",88,"Feb 22, 2021","Mar 7, 2021",bug,,p3 - Low,accepted,"Feb 13, 2021","Feb 26, 2021",,Fred Zhang,"Right now the first time anyone login, it will be an error though he/she can login ",https://www.pivotaltracker.com/story/show/176931989,Fred Zhang,,,,,,,,,,,,,,,,,176931989-bug/github_login_redirect,pr/iter1/176931989-fix-redirect
177125007,Fix check box toggle on main page ,"",88,"Feb 22, 2021","Mar 7, 2021",bug,,p3 - Low,accepted,"Feb 26, 2021","Mar 3, 2021",,Fred Zhang,As a user I would like to select filters to query my results.,https://www.pivotaltracker.com/story/show/177125007,klo824,,,,,,,,,,,,,,,,,177125007-fix-checkbox-toggle,pr/iter1/177125007-fix-checkbox
177124942,Fix Invalid credential upon login in production environment,"",89,"Mar 8, 2021","Mar 21, 2021",bug,,p3 - Low,accepted,"Feb 26, 2021","Mar 17, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177124942,enjiaxu,Fred Zhang,,,,,,,,,,,,,,,,177124942-bug/github_login,pr/iter2/177124942-fix-dev-login
177125046,User should see which fields are required when creating new user,"",89,"Mar 8, 2021","Mar 21, 2021",feature,1,p3 - Low,accepted,"Feb 26, 2021","Mar 17, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177125046,robertqiu1,,,,,,,,,,,,,,,,,177125046-user-required-fields,pr/iter2/177125046-add-asterisk
177198607,"Fix bug where ""My Project"" page does not work for users without projects.","",89,"Mar 8, 2021","Mar 21, 2021",bug,,p3 - Low,accepted,"Mar 4, 2021","Mar 17, 2021",,enjiaxu,My project page errors with users without projects.,https://www.pivotaltracker.com/story/show/177198607,enjiaxu,,,,,,,,,,,,,,,,,177198607-bug/my-project-page-zero-projects-error,
177125023,User can upload the csv file to add more user/orgs,"",89,"Mar 8, 2021","Mar 21, 2021",feature,2,p3 - Low,accepted,"Feb 26, 2021","Mar 20, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177125023,jrmylee,,,,,,,,,,,,,,,,,pr/iter2/177125023-csv-upload,
177125107,User should be able to search by semester,"",89,"Mar 8, 2021","Mar 21, 2021",feature,1,p3 - Low,accepted,"Feb 26, 2021","Mar 20, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177125107,Fred Zhang,,,,,,,,,,,,,,,,,177125107-search-by-semster,pr/iter2/177125107-semester-search
177125080,User should be able to see/edit pivotal tracker url when editing apps,"",89,"Mar 8, 2021","Mar 21, 2021",feature,1,p3 - Low,accepted,"Feb 26, 2021","Mar 21, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177125080,enjiaxu,,,"Also add form field  (Fred Zhang - Feb 26, 2021)",,,,,,,,,,,,,,177125080-feature/pivotal-tracker-engagements,177125080-bug/pivotal-trakcer-edit
177393286,CD setup,"",90,"Mar 22, 2021","Apr 4, 2021",chore,,p3 - Low,accepted,"Mar 18, 2021","Mar 22, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177393286,Fred Zhang,,,,,,,,,,,,,,,,,177393286-setup-cd,
176447282,GitHub login/auth API has changed; must make minor change to SSO flow,"",90,"Mar 22, 2021","Apr 4, 2021",bug,,p3 - Low,accepted,"Jan 11, 2021","Mar 29, 2021",,Armando Fox,"Application (ESaaS Engagements (production)) used an access token (with the User-Agent Faraday v0.15.4) as part of a query parameter to access an endpoint through the GitHub API.

https://api.github.com/user

Please use the Authorization HTTP header instead as using the `access_token` query parameter is deprecated.

Depending on your API usage, we'll be sending you this email reminder on a monthly basis.

Visit https://developer.github.com/changes/2020-02-10-deprecating-auth-through-query-param for more information about suggested workarounds and removal dates.",https://www.pivotaltracker.com/story/show/176447282,enjiaxu,,,"The access_token issue was resolved in story #177124942 (Fix Invalid credential upon login in production environment).

PR: https://github.com/zfred219/esaas-engagements/pull/18

Ed post: https://edstem.org/us/courses/3809/discussion/287862

The problem came from the omniauth-github gem sending access_token via query during the callback phase. After researching around, I found that there was no way to set that other than overriding the specific function of the gem that is responsible for that. 

Since the problem was fairly recent, updating the gem to a newer version did not solve the problem and raised some compatibility issues, so the current version of gem from the golden repo is kept unchanged.  (enjiaxu - Mar 31, 2021)",,,,,,,,,,,,,,,
177124970,"(Lofi) prototype the search, filter and pagination for main page","",90,"Mar 22, 2021","Apr 4, 2021",feature,0,p3 - Low,accepted,"Feb 26, 2021","Mar 31, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177124970,Wesley Wang,,,,,,,,,,,,,,,,,177124970-main-page-redesign,
177448437,Create high-fi prototype for matching pages,"",90,"Mar 22, 2021","Apr 4, 2021",feature,1,p3 - Low,accepted,"Mar 22, 2021","Mar 31, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177448437,Fred Zhang,,,,,,,,,,,,,,,,,177448437-matching-hifi-prototype,
177526874,Sortable matching list,"",90,"Mar 22, 2021","Apr 4, 2021",feature,1,p3 - Low,accepted,"Mar 28, 2021","Mar 31, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177526874,Fred Zhang,,,,,,,,,,,,,,,,,177526874-sortable-matching-list,
177586525,Fix sortable UI,"",90,"Mar 22, 2021","Apr 4, 2021",chore,,p3 - Low,accepted,"Mar 31, 2021","Apr 3, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177586525,Fred Zhang,,,,,,,,,,,,,,,,,,
177673573,"Add amazon style redesign to ""My Projects"" view","",91,"Apr 5, 2021","Apr 18, 2021",feature,1,p3 - Low,accepted,"Apr 7, 2021","Apr 13, 2021",,Wesley Wang,,https://www.pivotaltracker.com/story/show/177673573,Wesley Wang,,,,,,,,,,,,,,,,,177673573-add-redesign,
177448444,Figured out an algorithm for matching ,"",91,"Apr 5, 2021","Apr 18, 2021",feature,1,p3 - Low,accepted,"Mar 22, 2021","Apr 17, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177448444,klo824,,,,,,,,,,,,,,,,,177448444-matching-algorithm,
177390815,Hide tabs for different types of users,"",92,"Apr 19, 2021","May 2, 2021",feature,1,p3 - Low,accepted,"Mar 17, 2021","May 2, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177390815,robertqiu1,,,,,,,,,,,,,,,,,177390815-student-hide-tabs,
177615650,Matching UI and front end logic,"",92,"Apr 19, 2021","May 2, 2021",feature,1,p3 - Low,accepted,"Apr 3, 2021","May 2, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177615650,Fred Zhang,,,,Add test for matching model,completed,Add test for sortable ,completed,"Add test for type of user of what they can see, topbar",completed,"Add progress bar, begin matching button",completed,Last edited time and name,completed,Check AJAX dropdown,completed,,177615650-project-matching,
177448448,Create matching model and controller method,"",92,"Apr 19, 2021","May 2, 2021",feature,2,p3 - Low,accepted,"Mar 22, 2021","May 2, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177448448,enjiaxu,Fred Zhang,klo824,,,,,,,,,,,,,,,177448448-feature/matchinng-model,
177586517,csv validation when uploading,"",92,"Apr 19, 2021","May 2, 2021",bug,,p3 - Low,accepted,"Mar 31, 2021","May 2, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177586517,jrmylee,Fred Zhang,,,,,,,,,,,,,,,,,
177860616,store and show user matching info with real data,"",92,"Apr 19, 2021","May 2, 2021",feature,1,p3 - Low,accepted,"Apr 21, 2021","May 2, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177860616,Fred Zhang,,,,,,,,,,,,,,,,,177860616-store-show-matching-info,
177802925,FIX tab,"",92,"Apr 19, 2021","May 2, 2021",bug,,p3 - Low,accepted,"Apr 17, 2021","May 2, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177802925,Fred Zhang,,,,Student should see what?  APP?,completed,,,,,,,,,,,,,
177737286,Topbar UI update,"",92,"Apr 19, 2021","May 2, 2021",feature,1,p3 - Low,accepted,"Apr 13, 2021","May 2, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177737286,Fred Zhang,,,,,,,,,,,,,,,,,,
177996853,Fix minor bug for matching,"",93,"May 3, 2021","May 16, 2021",bug,,p3 - Low,accepted,"May 2, 2021","May 17, 2021",,enjiaxu,,https://www.pivotaltracker.com/story/show/177996853,enjiaxu,,,,,,,,,,,,,,,,,,
177125148,Add cucumb/rspec tests,"",93,"May 3, 2021","May 16, 2021",chore,,p3 - Low,accepted,"Feb 26, 2021","May 17, 2021",,Fred Zhang,,https://www.pivotaltracker.com/story/show/177125148,Fred Zhang,,,,Add another two type of user for testing purpose,completed,,,,,,,,,,,,177125148-add-more-test,177125148-test-coverage
165435221,"View the code of Current Iteration Page to see what it actually does, and See what improvement can be added
","",,,,feature,1,p3 - Low,unscheduled,"Apr 17, 2019",,,Sarah Lin,,https://www.pivotaltracker.com/story/show/165435221,,,,,,,,,,,,,,,,,,,
177732263,Fix current iteration feedback tab,"",,,,feature,,p3 - Low,unscheduled,"Apr 12, 2021",,,nmecklenburg,"	- purpose of current iteration feedback unclear to new user
- need better way of setting questions for feedback and sending info out to customers",https://www.pivotaltracker.com/story/show/177732263,,,,,,,,,,,,,,,,,,,
165105259,Feature 3: Ability to add projects more easily,"",,,,feature,4,p3 - Low,unscheduled,"Apr 3, 2019",,,JIANHUI LI,"### Why


**As an admin**
**I want to add projects, users, org at the same time**
**So that I don't need to add them separately **
",https://www.pivotaltracker.com/story/show/165105259,,,,,,,,,,,,,,,,,,,
164721135,Archive after semester is over,"",,,,feature,2,p3 - Low,unscheduled,"Mar 19, 2019",,,Sarah Lin,"### Why


As admin, 
I want to be able to click “Archive all current projects” button on the homepage, 
So that I can record customer feedback and archive all projects after the semester is over.

### Acceptance Criteria

```gherkin
Scenario: 
Given
When
Then
```

**Notes:**",https://www.pivotaltracker.com/story/show/164721135,,,,,,,,,,,,,,,,,,,
177614107,404 Page,"",,,,feature,1,p3 - Low,unscheduled,"Apr 2, 2021",,,Fred Zhang,,https://www.pivotaltracker.com/story/show/177614107,,,,,,,,,,,,,,,,,,,
177522622,Pagination with AJAX,"",,,,feature,1,p3 - Low,unscheduled,"Mar 28, 2021",,,Fred Zhang,,https://www.pivotaltracker.com/story/show/177522622,,,,,,,,,,,,,,,,,,,
177737242,Matching mailer,"",,,,feature,1,p3 - Low,unscheduled,"Apr 13, 2021",,,Fred Zhang,,https://www.pivotaltracker.com/story/show/177737242,,,,,,,,,,,,,,,,,,,
177737268,lints + gem ?,"",,,,chore,,p3 - Low,unscheduled,"Apr 13, 2021",,,Fred Zhang,,https://www.pivotaltracker.com/story/show/177737268,,,,,rubocop,not completed,,,,,,,,,,,,,
164649665,Current version of ruby is incompatible with the latest Heroku,"",,,,bug,,p3 - Low,unscheduled,"Mar 14, 2019",,,Libo Chen,"The current application is built on ruby 2.3.1 which is no longer supported by the latest Heroku stack  (18). Downgrading to Heroku  Cedar-14 could be a solution. Or maybe we should upgrade ruby version., ",https://www.pivotaltracker.com/story/show/164649665,,,,,,,,,,,,,,,,,,,
164650175,some tests are failing possibly due to latest version of web browsers,"",,,,bug,,p3 - Low,unscheduled,"Mar 15, 2019",,,Libo Chen,"Latest Firefox with latest gecko driver fail some tests somewhat nondeterministically
Latest chrome with geckodriver v0.19.1passes all tests (that's not supposed to happen)
Lastest Chrome with the latest ChromeDriver hasn't be tested",https://www.pivotaltracker.com/story/show/164650175,,,,,,,,,,,,,,,,,,,
159761587,"""search anything"" box should search case-insensitively","",,,,feature,,p3 - Low,unscheduled,"Aug 14, 2018",,,Armando Fox,,https://www.pivotaltracker.com/story/show/159761587,,,,,,,,,,,,,,,,,,,
159719603,"Main view of ""show app details"" should have links to the app's primary (""golden"") GitHub repo","",,,,feature,,p3 - Low,unscheduled,"Aug 12, 2018",,,Armando Fox,,https://www.pivotaltracker.com/story/show/159719603,,,,,,,,,,,,,,,,,,,
159719600,"Pressing ""Back"" while in ""Edit App"" should return you to the app's Show action, not the list of all apps","",,,,bug,,p3 - Low,unscheduled,"Aug 12, 2018",,,Armando Fox,,https://www.pivotaltracker.com/story/show/159719600,,,,,,,,,,,,,,,,,,,
165173635,Feature 3: Add projects more easily,"",,,,feature,2,p3 - Low,unscheduled,"Apr 8, 2019",,,Sarah Lin,,https://www.pivotaltracker.com/story/show/165173635,zhichen98,,,,,,,,,,,,,,,,,,
159719591,"""Comment"" model seems to have broken logic","",,,,bug,,p3 - Low,unscheduled,"Aug 12, 2018",,,Armando Fox,"The logic in the Comments model is highly suspect/makes little sense, and in addition if you try to manually call `ActiveRecord::Base#destroy` on a user instance, it fails because `User::PostedComment` is undefined (trying to run the pre-delete callbacks, presumably).  Someone needs to document, write tests for, and validate what this model does, including making sure there is a test for destroying a user that fails in the presence of this bug and passes when it's fixed.",https://www.pivotaltracker.com/story/show/159719591,,,,,,,,,,,,,,,,,,,
159719583,"""user type"" field doesn't make sense anymore","",,,,bug,,p3 - Low,unscheduled,"Aug 12, 2018",,,Armando Fox,"Any user can potentially be a coach, client contact, developer, etc. The ""user type"" field should therefore be removed.",https://www.pivotaltracker.com/story/show/159719583,,,,,,,,,,,,,,,,,,,
159719580,App admin can merge duplicate users,"",,,,feature,,p3 - Low,unscheduled,"Aug 12, 2018",,,Armando Fox,"WHen merging users a and b, Involves making sure that any foreign keys pointing to a now point to b, and that email address/github username are properly retained",https://www.pivotaltracker.com/story/show/159719580,,,,,,,,,,,,,,,,,,,
154449443,"App's status (inactive, wants improve, etc) is not displayed on app's page","",,,,bug,,p3 - Low,unscheduled,"Jan 18, 2018",,,Armando Fox,,https://www.pivotaltracker.com/story/show/154449443,,,,,,,,,,,,,,,,,,,
153417028,"New engagement cannot be added unless app status is ""Development""","",,,,feature,,p3 - Low,unscheduled,"Dec 5, 2017",,,Armando Fox,,https://www.pivotaltracker.com/story/show/153417028,,,,,,,,,,,,,,,,,,,
151387527,Admin user can set/view global app config options,"",,,,feature,,p3 - Low,unscheduled,"Sep 25, 2017",,,Armando Fox,,https://www.pivotaltracker.com/story/show/151387527,,,,,,,,,,,,,,,,,,,
151387568,Default mail 'from' should be a global config option,"",,,,feature,,p3 - Low,unscheduled,"Sep 25, 2017",,,Armando Fox,along with any credentials needed for the app to send email as that user,https://www.pivotaltracker.com/story/show/151387568,,,,,,,,,,,,,,,,,,,
151387844,Use Sendgrid or another email-as-a-service rather than relying on someone's personal gmail credentials,"",,,,feature,,p3 - Low,unscheduled,"Sep 25, 2017",,,Armando Fox,	@armandofox will open a Sendgrid account for ESaaS whose credentials we can use,https://www.pivotaltracker.com/story/show/151387844,,,,,,,,,,,,,,,,,,,
150580470,JSONize and record customer feedback from S'16 (URL in story body),"",,,,feature,,p3 - Low,unscheduled,"Aug 27, 2017",,,Armando Fox,https://docs.google.com/spreadsheets/d/1QxNsazdtDgOiCamU2TM6DjuYYaIPK4Se01rhwlT50og/edit#gid=566137566,https://www.pivotaltracker.com/story/show/150580470,Andrew Halle,,,,,,,,,,,,,,,,,,
150580468,JSONize and record F'16 customer feedback (URL in story body),"",,,,feature,,p3 - Low,unscheduled,"Aug 27, 2017",,,Armando Fox,"https://docs.google.com/spreadsheets/d/133pg1ZEs4tqn7oKfIlRZJ66xi2JPotDvtsx0uvrqp2s/edit#gid=936983779
",https://www.pivotaltracker.com/story/show/150580468,Andrew Halle,,,,,,,,,,,,,,,,,,
165435225,"Adding feature box 
","",,,,feature,4,p3 - Low,unscheduled,"Apr 17, 2019",,,Sarah Lin,"Can add feature when adding a new engagement for each app
It should also have beautification function like that of the email
Can specify all fields in an engagement after it’s approved
Also show most up-to-date feature list in the app details page to help admin make decisions more conveniently(similar to description, but don’t show history -- those can be viewed in previous engagement)
When creating a new app:
Status: vetting or pending
Engagement: let the org input information including feature(most important)
Filter app by status to see pending apps
Once approved: enter all info 


",https://www.pivotaltracker.com/story/show/165435225,,,,,,,,,,,,,,,,,,,
164721009,Feature 1.5: Show the date you last sent out mail to all the customer in the UI.,"",,,,feature,1,p3 - Low,unscheduled,"Mar 19, 2019",,,Sarah Lin,"### Why


**As admin of website**
**I want to be able to view the date you last sent out mail to all the customer.**
**So that I can know the last time I email them **

### Acceptance Criteria

```gherkin
Scenario: 
Given
When
Then
```

**Notes:**",https://www.pivotaltracker.com/story/show/164721009,,,,,,,,,,,,,,,,,,,
165113380,"Feature 4.2: Admin is able to get the feedback of customers in ""current iteration"" page using ""get customer feedback"" button","",,,,feature,1,p3 - Low,unscheduled,"Apr 4, 2019",,,zhichen98,"As an project manager,
In order to develop projects based on feedback of customers,
I want to check feedback of customers by clicking ""get feedback"" button on ""current iteration"" page.",https://www.pivotaltracker.com/story/show/165113380,,,,,,,,,,,,,,,,,,,
164721357,Feature 4.1: Customer able to add feedback for each iteration easily,"",,,,feature,4,p3 - Low,unscheduled,"Mar 19, 2019",,,Sarah Lin,"### Why


**As an organization representative**
**I want to be able to find a place in the project info page to add my feedback **
**So that I can add feedback for each iteration and also send a general feedback at the end of semester**

### Acceptance Criteria

```gherkin
Scenario: 
Given
When
Then
```

**Notes:**",https://www.pivotaltracker.com/story/show/164721357,,,,,,,,,,,,,,,,,,,
165272301,Feature 5: add a section for specifying features for an app,"",,,,feature,2,p3 - Low,unscheduled,"Apr 11, 2019",,,Libo Chen,"1. provide some basic text formatting options when editing
2. maintain a history of features for each engagement
3. In special cases such as at vetting stage, features can be temporarily assigned to some value say ""current date"". Once it gets approved, we can assign them to an engagement
4. By default, only show the features (if not too long) by the latest engagement. Past features can be shown by expanding ""past feature or feature history"".",https://www.pivotaltracker.com/story/show/165272301,Libo Chen,,,,,,,,,,,,,,,,,,
165137791,Feature 8: Figure out how to represent iteration in the current iteration page,"",,,,feature,2,p3 - Low,unscheduled,"Apr 4, 2019",,,zhichen98,"As a developer,
in order to manage my working apps for each iteration,
I want to create a space called ""current iteration"" to record apps that I current work on.",https://www.pivotaltracker.com/story/show/165137791,,,,,,,,,,,,,,,,,,,
169662159,Save In-progress/incomplete Change-Request Form,"",,,,feature,,p3 - Low,unscheduled,"Nov 9, 2019",,,Sabrina Suhair,"When a client is on the Change-Request Form
And they close to browser without saving
Then the next time they go to the Change-Request Form
They should see their current work saved
So that they do not lose any work
",https://www.pivotaltracker.com/story/show/169662159,,,,,,,,,,,,,,,,,,,
